a              b              GF_product_p                  GF_product_t                                      
248            11             5.7220458984375               1.1920928955078125                                
215            11             5.245208740234375             0.7152557373046875                                
231            11             5.0067901611328125            0.7152557373046875                                
197            11             5.0067901611328125            1.1920928955078125                                
71             11             5.0067901611328125            0.7152557373046875                                
35             11             5.0067901611328125            0.7152557373046875                                
162            11             5.245208740234375             0.7152557373046875                                
57             11             4.76837158203125              0.95367431640625                                  
186            11             5.0067901611328125            0.7152557373046875                                
32             11             4.76837158203125              0.7152557373046875                                
85             11             5.0067901611328125            0.7152557373046875                                
106            11             4.76837158203125              0.7152557373046875                                
226            11             4.76837158203125              0.7152557373046875                                
164            11             4.76837158203125              0.7152557373046875                                
189            11             5.0067901611328125            0.7152557373046875                                
124            11             5.0067901611328125            0.95367431640625                                  
137            11             5.0067901611328125            0.7152557373046875                                
46             11             5.0067901611328125            0.7152557373046875                                
59             11             4.76837158203125              0.7152557373046875                                
250            11             5.0067901611328125            0.7152557373046875                                
28             11             4.76837158203125              0.7152557373046875                                
168            11             5.0067901611328125            0.95367431640625                                  
174            11             5.0067901611328125            0.7152557373046875                                
119            11             4.76837158203125              0.7152557373046875                                
218            11             5.0067901611328125            0.95367431640625                                  
16             11             4.76837158203125              0.7152557373046875                                
214            11             4.76837158203125              0.95367431640625                                  
98             11             5.0067901611328125            0.7152557373046875                                
63             11             5.0067901611328125            0.7152557373046875                                
126            11             4.76837158203125              0.95367431640625                                  
153            11             4.76837158203125              0.7152557373046875                                
165            11             4.76837158203125              0.95367431640625                                  
237            11             4.76837158203125              0.95367431640625                                  
232            11             4.76837158203125              0.7152557373046875                                
127            11             5.0067901611328125            0.7152557373046875                                
13             11             4.76837158203125              0.95367431640625                                  
0              11             0.476837158203125             0.476837158203125                                 
253            11             5.245208740234375             0.7152557373046875                                
191            11             5.0067901611328125            0.7152557373046875                                
237            11             4.76837158203125              0.95367431640625                                  
29             11             4.76837158203125              0.7152557373046875                                
75             11             5.0067901611328125            0.7152557373046875                                
53             11             4.76837158203125              0.7152557373046875                                
183            11             5.0067901611328125            0.7152557373046875                                
107            11             5.0067901611328125            0.7152557373046875                                
20             11             4.76837158203125              0.7152557373046875                                
126            11             4.76837158203125              0.7152557373046875                                
147            11             5.0067901611328125            0.7152557373046875                                
15             11             4.76837158203125              0.476837158203125                                 
111            11             5.0067901611328125            0.7152557373046875                                
72             11             4.76837158203125              0.7152557373046875                                
128            11             5.0067901611328125            0.7152557373046875                                
160            11             5.0067901611328125            0.7152557373046875                                
165            11             5.0067901611328125            0.7152557373046875                                
159            11             4.76837158203125              0.95367431640625                                  
50             11             4.76837158203125              0.7152557373046875                                
222            11             5.0067901611328125            0.95367431640625                                  
5              11             4.76837158203125              0.7152557373046875                                
192            11             5.0067901611328125            0.7152557373046875                                
210            11             5.0067901611328125            0.7152557373046875                                
40             11             5.0067901611328125            0.7152557373046875                                
161            11             5.0067901611328125            0.7152557373046875                                
56             11             5.0067901611328125            0.7152557373046875                                
136            11             5.0067901611328125            0.7152557373046875                                
198            11             5.0067901611328125            0.7152557373046875                                
248            11             4.76837158203125              0.7152557373046875                                
63             11             5.0067901611328125            0.7152557373046875                                
105            11             5.245208740234375             0.7152557373046875                                
83             11             4.76837158203125              0.7152557373046875                                
254            11             5.0067901611328125            0.7152557373046875                                
216            11             5.0067901611328125            0.7152557373046875                                
43             11             4.76837158203125              0.7152557373046875                                
192            11             5.0067901611328125            0.7152557373046875                                
129            11             5.0067901611328125            0.7152557373046875                                
139            11             5.0067901611328125            0.7152557373046875                                
122            11             5.0067901611328125            0.7152557373046875                                
222            11             5.0067901611328125            0.7152557373046875                                
112            11             5.0067901611328125            0.7152557373046875                                
91             11             5.0067901611328125            0.95367431640625                                  
134            11             5.0067901611328125            0.7152557373046875                                
100            11             5.0067901611328125            0.95367431640625                                  
79             11             5.0067901611328125            0.7152557373046875                                
133            11             5.0067901611328125            0.7152557373046875                                
148            11             5.0067901611328125            0.95367431640625                                  
33             11             5.0067901611328125            0.7152557373046875                                
74             11             4.76837158203125              0.7152557373046875                                
20             11             4.76837158203125              0.476837158203125                                 
55             11             5.0067901611328125            0.476837158203125                                 
233            11             5.0067901611328125            0.7152557373046875                                
216            11             5.0067901611328125            0.7152557373046875                                
159            11             5.0067901611328125            0.7152557373046875                                
233            11             5.0067901611328125            0.7152557373046875                                
125            11             5.0067901611328125            0.7152557373046875                                
106            11             4.76837158203125              0.7152557373046875                                
164            11             5.0067901611328125            0.476837158203125                                 
212            11             4.76837158203125              0.7152557373046875                                
97             11             4.76837158203125              0.7152557373046875                                
100            11             4.76837158203125              0.95367431640625                                  
144            11             5.0067901611328125            0.7152557373046875                                
63             11             4.76837158203125              0.7152557373046875                                
2              11             4.76837158203125              0.7152557373046875                                
253            11             5.0067901611328125            0.7152557373046875                                
198            11             4.76837158203125              0.7152557373046875                                
70             11             4.76837158203125              0.7152557373046875                                
217            11             5.0067901611328125            0.7152557373046875                                
95             11             4.76837158203125              0.7152557373046875                                
67             11             5.0067901611328125            0.7152557373046875                                
175            11             5.0067901611328125            0.7152557373046875                                
203            11             5.0067901611328125            0.95367431640625                                  
170            11             5.0067901611328125            0.7152557373046875                                
29             11             5.0067901611328125            0.476837158203125                                 
220            11             5.0067901611328125            0.7152557373046875                                
99             11             4.76837158203125              0.95367431640625                                  
81             11             5.0067901611328125            0.7152557373046875                                
184            11             5.0067901611328125            0.7152557373046875                                
141            11             5.0067901611328125            0.95367431640625                                  
176            11             5.0067901611328125            0.7152557373046875                                
21             11             4.76837158203125              0.7152557373046875                                
82             11             5.0067901611328125            0.7152557373046875                                
93             11             4.76837158203125              0.7152557373046875                                
213            11             5.0067901611328125            0.7152557373046875                                
169            11             5.0067901611328125            0.7152557373046875                                
78             11             4.76837158203125              0.7152557373046875                                
132            11             5.0067901611328125            0.7152557373046875                                
44             11             5.0067901611328125            0.95367431640625                                  
248            11             5.0067901611328125            0.7152557373046875                                
112            11             5.0067901611328125            0.7152557373046875                                
145            11             4.76837158203125              0.7152557373046875                                
226            11             5.0067901611328125            0.7152557373046875                                
83             11             5.0067901611328125            0.7152557373046875                                
29             11             4.76837158203125              0.7152557373046875                                
103            11             5.0067901611328125            0.7152557373046875                                
164            11             5.0067901611328125            0.7152557373046875                                
39             11             5.245208740234375             0.7152557373046875                                
55             11             5.0067901611328125            7.8678131103515625                                
116            11             4.76837158203125              0.7152557373046875                                
94             11             4.76837158203125              0.7152557373046875                                
177            11             4.76837158203125              0.7152557373046875                                
177            11             4.76837158203125              0.7152557373046875                                
113            11             5.0067901611328125            0.476837158203125                                 
163            11             4.76837158203125              0.7152557373046875                                
197            11             5.0067901611328125            0.7152557373046875                                
17             11             4.76837158203125              0.7152557373046875                                
54             11             4.76837158203125              0.7152557373046875                                
108            11             4.76837158203125              0.7152557373046875                                
156            11             4.76837158203125              0.7152557373046875                                
26             11             4.5299530029296875            0.7152557373046875                                
100            11             5.7220458984375               0.95367431640625                                  
242            11             5.245208740234375             0.7152557373046875                                
184            11             12.159347534179688            0.7152557373046875                                
143            11             5.0067901611328125            0.7152557373046875                                
0              11             0.476837158203125             0.2384185791015625                                
9              11             4.5299530029296875            0.7152557373046875                                
24             11             4.5299530029296875            0.7152557373046875                                
81             11             4.76837158203125              0.95367431640625                                  
2              11             4.76837158203125              0.7152557373046875                                
46             11             4.76837158203125              0.7152557373046875                                
242            11             4.76837158203125              0.7152557373046875                                
192            11             4.76837158203125              0.7152557373046875                                
141            11             4.76837158203125              0.7152557373046875                                
31             11             4.76837158203125              0.7152557373046875                                
50             11             4.76837158203125              0.7152557373046875                                
135            11             4.76837158203125              0.7152557373046875                                
241            11             4.76837158203125              0.7152557373046875                                
97             11             4.5299530029296875            0.7152557373046875                                
182            11             4.76837158203125              0.95367431640625                                  
181            11             4.76837158203125              0.7152557373046875                                
41             11             4.76837158203125              0.7152557373046875                                
26             11             4.5299530029296875            0.7152557373046875                                
135            11             4.76837158203125              0.7152557373046875                                
227            11             4.76837158203125              0.7152557373046875                                
46             11             4.76837158203125              0.7152557373046875                                
236            11             5.0067901611328125            0.7152557373046875                                
139            11             4.76837158203125              0.7152557373046875                                
29             11             4.5299530029296875            0.7152557373046875                                
5              11             4.76837158203125              0.7152557373046875                                
183            11             4.76837158203125              0.7152557373046875                                
221            11             5.0067901611328125            0.7152557373046875                                
163            11             4.76837158203125              0.7152557373046875                                
67             11             4.76837158203125              0.95367431640625                                  
247            11             4.76837158203125              0.7152557373046875                                
167            11             5.0067901611328125            0.7152557373046875                                
84             11             5.0067901611328125            0.7152557373046875                                
48             11             4.76837158203125              0.7152557373046875                                
210            11             4.76837158203125              0.7152557373046875                                
222            11             5.0067901611328125            0.7152557373046875                                
159            11             4.76837158203125              0.7152557373046875                                
75             11             4.76837158203125              0.7152557373046875                                
31             11             4.5299530029296875            0.95367431640625                                  
239            11             4.76837158203125              0.95367431640625                                  
86             11             4.76837158203125              0.7152557373046875                                
145            11             4.76837158203125              0.7152557373046875                                
174            11             4.76837158203125              0.7152557373046875                                
224            11             4.76837158203125              0.7152557373046875                                
204            11             5.0067901611328125            0.7152557373046875                                
185            11             4.76837158203125              0.7152557373046875                                
177            11             4.76837158203125              0.7152557373046875                                
47             11             4.76837158203125              0.7152557373046875                                
104            11             4.76837158203125              0.476837158203125                                 
90             11             5.0067901611328125            0.7152557373046875                                
12             11             4.76837158203125              0.7152557373046875                                
117            11             4.76837158203125              0.7152557373046875                                
215            11             5.0067901611328125            0.7152557373046875                                
85             11             4.5299530029296875            0.7152557373046875                                
35             11             4.5299530029296875            0.95367431640625                                  
41             11             4.76837158203125              0.7152557373046875                                
195            11             4.76837158203125              0.95367431640625                                  
198            11             4.76837158203125              0.7152557373046875                                
45             11             4.5299530029296875            0.95367431640625                                  
246            11             4.5299530029296875            0.95367431640625                                  
183            11             4.76837158203125              0.7152557373046875                                
47             11             4.76837158203125              0.7152557373046875                                
121            11             4.76837158203125              0.7152557373046875                                
127            11             4.76837158203125              0.7152557373046875                                
178            11             4.76837158203125              0.7152557373046875                                
16             11             4.76837158203125              0.7152557373046875                                
231            11             4.76837158203125              0.7152557373046875                                
46             11             4.5299530029296875            0.7152557373046875                                
235            11             5.0067901611328125            0.7152557373046875                                
212            11             4.76837158203125              0.7152557373046875                                
85             11             4.5299530029296875            0.7152557373046875                                
0              11             0.476837158203125             0.476837158203125                                 
132            11             5.7220458984375               0.95367431640625                                  
4              11             5.0067901611328125            0.7152557373046875                                
167            11             5.0067901611328125            0.95367431640625                                  
146            11             5.0067901611328125            0.7152557373046875                                
246            11             5.0067901611328125            0.95367431640625                                  
134            11             4.76837158203125              0.95367431640625                                  
136            11             5.0067901611328125            0.7152557373046875                                
80             11             4.76837158203125              0.476837158203125                                 
