a              b              GF_product_p                  GF_product_t                                      
255            13             6.198883056640625             1.6689300537109375                                
220            13             5.4836273193359375            1.1920928955078125                                
165            13             5.245208740234375             0.7152557373046875                                
110            13             5.245208740234375             0.7152557373046875                                
79             13             5.4836273193359375            0.7152557373046875                                
31             13             4.76837158203125              0.7152557373046875                                
98             13             5.245208740234375             0.7152557373046875                                
0              13             0.476837158203125             0.2384185791015625                                
85             13             5.245208740234375             0.7152557373046875                                
75             13             11.444091796875               0.7152557373046875                                
145            13             5.4836273193359375            0.7152557373046875                                
14             13             5.0067901611328125            0.7152557373046875                                
141            13             5.245208740234375             0.7152557373046875                                
195            13             5.245208740234375             0.7152557373046875                                
121            13             5.245208740234375             0.95367431640625                                  
180            13             5.245208740234375             0.7152557373046875                                
146            13             5.0067901611328125            0.7152557373046875                                
79             13             5.0067901611328125            0.95367431640625                                  
213            13             5.0067901611328125            0.7152557373046875                                
54             13             5.0067901611328125            0.7152557373046875                                
165            13             5.0067901611328125            0.7152557373046875                                
74             13             5.0067901611328125            0.7152557373046875                                
222            13             5.4836273193359375            0.7152557373046875                                
135            13             5.0067901611328125            0.95367431640625                                  
124            13             5.0067901611328125            0.95367431640625                                  
115            13             5.245208740234375             0.7152557373046875                                
54             13             5.0067901611328125            0.7152557373046875                                
124            13             5.245208740234375             0.95367431640625                                  
34             13             5.245208740234375             0.7152557373046875                                
160            13             5.245208740234375             0.7152557373046875                                
8              13             5.0067901611328125            0.7152557373046875                                
24             13             4.76837158203125              0.95367431640625                                  
25             13             4.76837158203125              0.95367431640625                                  
51             13             4.76837158203125              0.7152557373046875                                
35             13             5.245208740234375             0.7152557373046875                                
42             13             5.0067901611328125            0.95367431640625                                  
160            13             5.245208740234375             0.7152557373046875                                
120            13             5.245208740234375             0.7152557373046875                                
229            13             5.0067901611328125            0.95367431640625                                  
61             13             5.0067901611328125            0.7152557373046875                                
140            13             5.0067901611328125            0.95367431640625                                  
196            13             5.245208740234375             0.7152557373046875                                
255            13             5.245208740234375             0.7152557373046875                                
60             13             5.0067901611328125            0.95367431640625                                  
215            13             5.245208740234375             0.7152557373046875                                
25             13             5.0067901611328125            0.7152557373046875                                
