a              b              GF_product_p                  GF_product_t                                      
226            2              4.291534423828125             1.430511474609375                                 
67             2              3.5762786865234375            0.7152557373046875                                
66             2              3.0994415283203125            0.7152557373046875                                
86             2              3.0994415283203125            0.7152557373046875                                
15             2              3.0994415283203125            0.7152557373046875                                
245            2              3.0994415283203125            0.7152557373046875                                
8              2              3.337860107421875             0.7152557373046875                                
190            2              3.0994415283203125            0.476837158203125                                 
215            2              3.0994415283203125            0.7152557373046875                                
100            2              3.0994415283203125            0.7152557373046875                                
180            2              3.0994415283203125            1.430511474609375                                 
212            2              3.337860107421875             0.476837158203125                                 
181            2              3.0994415283203125            0.7152557373046875                                
247            2              3.0994415283203125            0.476837158203125                                 
48             2              3.0994415283203125            0.476837158203125                                 
78             2              3.0994415283203125            0.7152557373046875                                
215            2              3.0994415283203125            0.7152557373046875                                
187            2              3.0994415283203125            0.7152557373046875                                
249            2              3.0994415283203125            0.7152557373046875                                
131            2              3.0994415283203125            0.7152557373046875                                
234            2              2.86102294921875              0.7152557373046875                                
38             2              3.0994415283203125            0.7152557373046875                                
51             2              3.0994415283203125            0.7152557373046875                                
188            2              3.0994415283203125            0.7152557373046875                                
64             2              3.0994415283203125            0.7152557373046875                                
239            2              2.86102294921875              0.7152557373046875                                
75             2              2.86102294921875              0.95367431640625                                  
22             2              3.0994415283203125            0.7152557373046875                                
65             2              3.0994415283203125            0.7152557373046875                                
250            2              3.0994415283203125            0.7152557373046875                                
238            2              3.0994415283203125            0.7152557373046875                                
75             2              3.0994415283203125            0.7152557373046875                                
115            2              2.86102294921875              0.7152557373046875                                
9              2              2.86102294921875              0.7152557373046875                                
223            2              3.0994415283203125            0.7152557373046875                                
51             2              2.86102294921875              0.7152557373046875                                
21             2              2.86102294921875              0.7152557373046875                                
38             2              3.0994415283203125            0.7152557373046875                                
31             2              3.0994415283203125            0.7152557373046875                                
248            2              2.86102294921875              0.95367431640625                                  
46             2              3.0994415283203125            0.7152557373046875                                
30             2              3.0994415283203125            0.7152557373046875                                
101            2              3.0994415283203125            0.7152557373046875                                
169            2              3.0994415283203125            0.7152557373046875                                
115            2              2.86102294921875              0.7152557373046875                                
122            2              3.0994415283203125            0.476837158203125                                 
49             2              2.86102294921875              0.7152557373046875                                
9              2              3.0994415283203125            0.7152557373046875                                
66             2              2.86102294921875              0.7152557373046875                                
23             2              3.0994415283203125            0.7152557373046875                                
150            2              2.86102294921875              0.7152557373046875                                
59             2              2.86102294921875              0.7152557373046875                                
71             2              2.86102294921875              0.7152557373046875                                
33             2              2.86102294921875              0.7152557373046875                                
6              2              2.86102294921875              0.7152557373046875                                
139            2              3.0994415283203125            0.7152557373046875                                
222            2              2.86102294921875              0.7152557373046875                                
232            2              3.0994415283203125            0.7152557373046875                                
232            2              3.337860107421875             0.7152557373046875                                
24             2              3.0994415283203125            0.7152557373046875                                
150            2              3.0994415283203125            0.7152557373046875                                
135            2              2.86102294921875              0.7152557373046875                                
210            2              2.86102294921875              0.7152557373046875                                
8              2              3.0994415283203125            0.476837158203125                                 
213            2              3.0994415283203125            0.7152557373046875                                
134            2              3.0994415283203125            0.7152557373046875                                
37             2              3.0994415283203125            0.7152557373046875                                
