a              b              GF_product_p                  GF_product_t                                      
36             11             5.4836273193359375            2.86102294921875                                  
201            11             4.76837158203125              1.1920928955078125                                
156            11             4.76837158203125              0.95367431640625                                  
14             11             4.5299530029296875            0.95367431640625                                  
59             11             4.5299530029296875            0.95367431640625                                  
2              11             4.291534423828125             0.7152557373046875                                
187            11             4.5299530029296875            0.7152557373046875                                
24             11             4.0531158447265625            0.95367431640625                                  
216            11             4.291534423828125             0.7152557373046875                                
4              11             4.291534423828125             0.7152557373046875                                
180            11             4.5299530029296875            0.7152557373046875                                
22             11             4.291534423828125             0.7152557373046875                                
54             11             4.291534423828125             0.95367431640625                                  
127            11             4.291534423828125             0.95367431640625                                  
197            11             4.291534423828125             1.1920928955078125                                
61             11             4.291534423828125             0.7152557373046875                                
25             11             4.291534423828125             0.7152557373046875                                
58             11             4.291534423828125             0.7152557373046875                                
252            11             4.0531158447265625            0.95367431640625                                  
221            11             4.291534423828125             0.7152557373046875                                
78             11             4.291534423828125             0.95367431640625                                  
243            11             4.291534423828125             0.7152557373046875                                
52             11             4.0531158447265625            0.95367431640625                                  
189            11             4.291534423828125             0.7152557373046875                                
50             11             4.291534423828125             0.7152557373046875                                
80             11             4.291534423828125             0.7152557373046875                                
177            11             4.291534423828125             0.95367431640625                                  
8              11             4.291534423828125             0.7152557373046875                                
104            11             4.291534423828125             0.7152557373046875                                
235            11             4.291534423828125             0.7152557373046875                                
224            11             4.5299530029296875            0.95367431640625                                  
243            11             4.291534423828125             0.7152557373046875                                
65             11             4.291534423828125             0.7152557373046875                                
73             11             4.291534423828125             0.7152557373046875                                
56             11             4.5299530029296875            0.7152557373046875                                
42             11             4.291534423828125             0.7152557373046875                                
236            11             4.291534423828125             0.7152557373046875                                
209            11             4.291534423828125             0.7152557373046875                                
162            11             4.291534423828125             0.95367431640625                                  
75             11             4.291534423828125             0.7152557373046875                                
193            11             4.291534423828125             0.7152557373046875                                
125            11             4.291534423828125             0.7152557373046875                                
57             11             4.291534423828125             0.95367431640625                                  
248            11             4.291534423828125             0.7152557373046875                                
11             11             4.291534423828125             0.7152557373046875                                
71             11             4.5299530029296875            0.7152557373046875                                
172            11             4.5299530029296875            0.95367431640625                                  
13             11             4.291534423828125             0.7152557373046875                                
21             11             4.291534423828125             0.95367431640625                                  
250            11             4.5299530029296875            0.476837158203125                                 
130            11             4.5299530029296875            0.7152557373046875                                
10             11             4.291534423828125             0.7152557373046875                                
133            11             4.5299530029296875            0.95367431640625                                  
221            11             4.291534423828125             0.7152557373046875                                
25             11             4.291534423828125             0.7152557373046875                                
169            11             4.291534423828125             0.7152557373046875                                
91             11             4.291534423828125             0.7152557373046875                                
98             11             4.291534423828125             0.7152557373046875                                
17             11             4.0531158447265625            0.7152557373046875                                
24             11             4.291534423828125             0.7152557373046875                                
46             11             4.291534423828125             0.7152557373046875                                
11             11             4.291534423828125             0.7152557373046875                                
209            11             4.291534423828125             0.7152557373046875                                
157            11             4.291534423828125             0.95367431640625                                  
34             11             4.291534423828125             0.7152557373046875                                
223            11             4.5299530029296875            0.7152557373046875                                
66             11             4.5299530029296875            0.95367431640625                                  
83             11             4.291534423828125             0.7152557373046875                                
106            11             4.291534423828125             0.7152557373046875                                
193            11             4.291534423828125             0.95367431640625                                  
2              11             4.291534423828125             0.7152557373046875                                
250            11             4.291534423828125             0.476837158203125                                 
139            11             4.291534423828125             0.95367431640625                                  
27             11             4.291534423828125             0.7152557373046875                                
162            11             4.291534423828125             0.95367431640625                                  
81             11             4.291534423828125             0.7152557373046875                                
236            11             4.291534423828125             0.7152557373046875                                
230            11             4.291534423828125             0.7152557373046875                                
86             11             4.291534423828125             0.7152557373046875                                
46             11             4.291534423828125             0.476837158203125                                 
222            11             4.291534423828125             0.95367431640625                                  
46             11             4.291534423828125             0.7152557373046875                                
47             11             4.291534423828125             0.476837158203125                                 
11             11             4.291534423828125             0.7152557373046875                                
141            11             4.291534423828125             0.95367431640625                                  
235            11             4.291534423828125             0.7152557373046875                                
6              11             4.291534423828125             0.7152557373046875                                
219            11             4.291534423828125             0.7152557373046875                                
232            11             4.291534423828125             0.7152557373046875                                
189            11             4.291534423828125             0.7152557373046875                                
221            11             4.0531158447265625            0.95367431640625                                  
141            11             4.291534423828125             0.7152557373046875                                
120            11             13.113021850585938            0.476837158203125                                 
19             11             4.5299530029296875            0.7152557373046875                                
84             11             4.0531158447265625            0.95367431640625                                  
44             11             4.291534423828125             0.95367431640625                                  
182            11             4.291534423828125             0.7152557373046875                                
116            11             4.291534423828125             0.7152557373046875                                
68             11             4.0531158447265625            0.7152557373046875                                
236            11             4.291534423828125             0.7152557373046875                                
153            11             4.291534423828125             0.7152557373046875                                
157            11             4.291534423828125             0.7152557373046875                                
125            11             4.5299530029296875            0.476837158203125                                 
137            11             4.291534423828125             0.7152557373046875                                
71             11             4.291534423828125             0.7152557373046875                                
242            11             4.291534423828125             0.95367431640625                                  
225            11             4.291534423828125             0.476837158203125                                 
136            11             4.291534423828125             0.7152557373046875                                
145            11             4.0531158447265625            1.1920928955078125                                
117            11             4.291534423828125             0.7152557373046875                                
68             11             4.291534423828125             0.7152557373046875                                
18             11             4.0531158447265625            0.7152557373046875                                
94             11             4.291534423828125             0.7152557373046875                                
73             11             4.0531158447265625            0.7152557373046875                                
85             11             4.291534423828125             0.476837158203125                                 
81             11             4.291534423828125             0.95367431640625                                  
204            11             4.5299530029296875            0.476837158203125                                 
71             11             4.291534423828125             0.476837158203125                                 
172            11             4.291534423828125             0.7152557373046875                                
124            11             4.291534423828125             0.7152557373046875                                
26             11             4.291534423828125             0.7152557373046875                                
24             11             4.291534423828125             0.476837158203125                                 
75             11             4.291534423828125             0.7152557373046875                                
42             11             4.291534423828125             0.7152557373046875                                
252            11             4.291534423828125             0.7152557373046875                                
127            11             4.291534423828125             0.7152557373046875                                
105            11             4.291534423828125             0.7152557373046875                                
144            11             4.291534423828125             0.7152557373046875                                
172            11             4.5299530029296875            0.7152557373046875                                
129            11             4.5299530029296875            0.7152557373046875                                
12             11             4.291534423828125             0.7152557373046875                                
96             11             4.291534423828125             0.7152557373046875                                
148            11             4.5299530029296875            0.95367431640625                                  
61             11             4.291534423828125             0.7152557373046875                                
40             11             4.291534423828125             0.7152557373046875                                
180            11             4.291534423828125             0.95367431640625                                  
240            11             4.291534423828125             0.7152557373046875                                
102            11             4.291534423828125             0.7152557373046875                                
79             11             4.291534423828125             0.476837158203125                                 
34             11             4.0531158447265625            0.7152557373046875                                
215            11             4.291534423828125             0.7152557373046875                                
80             11             4.291534423828125             0.476837158203125                                 
159            11             4.291534423828125             0.7152557373046875                                
46             11             4.291534423828125             0.7152557373046875                                
78             11             4.0531158447265625            0.95367431640625                                  
244            11             4.5299530029296875            0.7152557373046875                                
248            11             4.291534423828125             0.7152557373046875                                
30             11             4.76837158203125              0.7152557373046875                                
180            11             4.5299530029296875            0.7152557373046875                                
67             11             4.291534423828125             0.7152557373046875                                
168            11             4.291534423828125             0.7152557373046875                                
188            11             4.291534423828125             0.7152557373046875                                
128            11             4.5299530029296875            0.95367431640625                                  
111            11             4.291534423828125             0.7152557373046875                                
220            11             4.0531158447265625            0.7152557373046875                                
127            11             4.291534423828125             0.7152557373046875                                
160            11             4.291534423828125             0.7152557373046875                                
20             11             4.291534423828125             0.7152557373046875                                
28             11             4.291534423828125             0.95367431640625                                  
219            11             4.291534423828125             0.7152557373046875                                
220            11             4.291534423828125             0.7152557373046875                                
32             11             4.0531158447265625            0.7152557373046875                                
133            11             4.291534423828125             0.7152557373046875                                
106            11             4.291534423828125             0.7152557373046875                                
157            11             4.291534423828125             0.7152557373046875                                
39             11             4.291534423828125             0.7152557373046875                                
226            11             4.291534423828125             0.7152557373046875                                
122            11             4.5299530029296875            0.95367431640625                                  
110            11             4.291534423828125             0.7152557373046875                                
102            11             4.0531158447265625            0.7152557373046875                                
41             11             4.0531158447265625            0.7152557373046875                                
74             11             4.291534423828125             0.7152557373046875                                
210            11             4.5299530029296875            0.95367431640625                                  
76             11             4.291534423828125             0.476837158203125                                 
15             11             4.291534423828125             0.476837158203125                                 
143            11             4.291534423828125             0.7152557373046875                                
67             11             4.291534423828125             0.7152557373046875                                
246            11             4.291534423828125             0.7152557373046875                                
217            11             4.5299530029296875            0.7152557373046875                                
9              11             4.291534423828125             0.7152557373046875                                
204            11             4.291534423828125             0.7152557373046875                                
56             11             4.291534423828125             0.7152557373046875                                
47             11             4.291534423828125             0.7152557373046875                                
116            11             4.291534423828125             0.95367431640625                                  
132            11             4.5299530029296875            0.7152557373046875                                
46             11             4.291534423828125             0.476837158203125                                 
183            11             4.291534423828125             0.7152557373046875                                
189            11             4.291534423828125             0.476837158203125                                 
222            11             4.5299530029296875            0.95367431640625                                  
162            11             4.291534423828125             0.7152557373046875                                
152            11             4.291534423828125             0.476837158203125                                 
48             11             4.291534423828125             0.7152557373046875                                
241            11             4.291534423828125             0.7152557373046875                                
222            11             4.291534423828125             0.7152557373046875                                
60             11             4.291534423828125             0.476837158203125                                 
71             11             4.291534423828125             0.7152557373046875                                
153            11             4.291534423828125             0.95367431640625                                  
221            11             4.5299530029296875            0.95367431640625                                  
