a              b              GF_product_p                  GF_product_t                                      
19             14             6.4373016357421875            1.1920928955078125                                
184            14             6.67572021484375              1.1920928955078125                                
170            14             5.9604644775390625            0.95367431640625                                  
108            14             5.9604644775390625            0.95367431640625                                  
99             14             5.9604644775390625            0.95367431640625                                  
123            14             5.9604644775390625            0.95367431640625                                  
203            14             6.198883056640625             0.7152557373046875                                
99             14             5.9604644775390625            0.95367431640625                                  
64             14             6.198883056640625             0.7152557373046875                                
21             14             5.9604644775390625            0.95367431640625                                  
12             14             5.7220458984375               0.95367431640625                                  
108            14             5.9604644775390625            0.95367431640625                                  
162            14             5.9604644775390625            0.7152557373046875                                
246            14             6.198883056640625             0.95367431640625                                  
233            14             5.9604644775390625            0.7152557373046875                                
26             14             5.7220458984375               0.7152557373046875                                
226            14             6.198883056640625             0.95367431640625                                  
238            14             5.9604644775390625            0.95367431640625                                  
114            14             5.9604644775390625            0.95367431640625                                  
149            14             5.9604644775390625            0.95367431640625                                  
251            14             5.9604644775390625            0.95367431640625                                  
243            14             5.9604644775390625            0.7152557373046875                                
12             14             5.7220458984375               0.95367431640625                                  
161            14             6.198883056640625             0.7152557373046875                                
179            14             5.9604644775390625            0.95367431640625                                  
235            14             5.9604644775390625            0.95367431640625                                  
141            14             5.9604644775390625            0.95367431640625                                  
166            14             5.9604644775390625            0.7152557373046875                                
150            14             5.9604644775390625            0.7152557373046875                                
186            14             5.9604644775390625            0.95367431640625                                  
100            14             5.9604644775390625            0.95367431640625                                  
64             14             5.9604644775390625            0.7152557373046875                                
99             14             5.9604644775390625            0.95367431640625                                  
78             14             5.7220458984375               0.7152557373046875                                
179            14             5.9604644775390625            0.7152557373046875                                
59             14             5.7220458984375               0.7152557373046875                                
245            14             5.9604644775390625            0.95367431640625                                  
200            14             5.9604644775390625            0.95367431640625                                  
28             14             5.7220458984375               0.95367431640625                                  
81             14             5.9604644775390625            0.7152557373046875                                
105            14             5.9604644775390625            0.7152557373046875                                
156            14             5.9604644775390625            0.95367431640625                                  
194            14             5.9604644775390625            0.7152557373046875                                
211            14             6.198883056640625             0.95367431640625                                  
193            14             5.9604644775390625            0.7152557373046875                                
23             14             5.7220458984375               0.95367431640625                                  
252            14             6.198883056640625             0.95367431640625                                  
205            14             5.9604644775390625            0.7152557373046875                                
145            14             5.9604644775390625            0.7152557373046875                                
248            14             6.198883056640625             0.7152557373046875                                
121            14             5.7220458984375               0.95367431640625                                  
248            14             6.198883056640625             0.7152557373046875                                
167            14             5.9604644775390625            0.95367431640625                                  
51             14             5.9604644775390625            0.7152557373046875                                
212            14             6.198883056640625             0.7152557373046875                                
39             14             5.7220458984375               0.95367431640625                                  
44             14             5.9604644775390625            0.7152557373046875                                
242            14             6.198883056640625             0.7152557373046875                                
36             14             5.9604644775390625            0.95367431640625                                  
214            14             5.9604644775390625            0.7152557373046875                                
253            14             6.198883056640625             0.95367431640625                                  
235            14             5.9604644775390625            0.95367431640625                                  
55             14             5.9604644775390625            0.7152557373046875                                
210            14             5.9604644775390625            0.7152557373046875                                
153            14             5.9604644775390625            0.7152557373046875                                
6              14             5.7220458984375               0.7152557373046875                                
160            14             6.198883056640625             0.7152557373046875                                
86             14             5.7220458984375               0.95367431640625                                  
209            14             5.9604644775390625            0.95367431640625                                  
35             14             5.7220458984375               0.95367431640625                                  
163            14             5.9604644775390625            0.7152557373046875                                
226            14             6.198883056640625             0.7152557373046875                                
245            14             6.198883056640625             0.7152557373046875                                
8              14             5.9604644775390625            0.95367431640625                                  
152            14             5.9604644775390625            0.95367431640625                                  
76             14             5.7220458984375               0.95367431640625                                  
87             14             5.9604644775390625            0.7152557373046875                                
181            14             5.9604644775390625            0.95367431640625                                  
60             14             5.9604644775390625            0.95367431640625                                  
200            14             5.9604644775390625            0.95367431640625                                  
231            14             5.9604644775390625            0.95367431640625                                  
166            14             5.9604644775390625            0.95367431640625                                  
228            14             5.9604644775390625            0.95367431640625                                  
3              14             5.7220458984375               0.7152557373046875                                
186            14             5.9604644775390625            0.95367431640625                                  
205            14             5.9604644775390625            0.95367431640625                                  
35             14             5.9604644775390625            0.7152557373046875                                
28             14             5.9604644775390625            0.7152557373046875                                
46             14             5.7220458984375               0.95367431640625                                  
157            14             5.9604644775390625            0.95367431640625                                  
220            14             5.9604644775390625            0.7152557373046875                                
182            14             5.9604644775390625            0.95367431640625                                  
146            14             5.9604644775390625            0.7152557373046875                                
