a              b              GF_product_p                  GF_product_t                                      
195            84             13.113021850585938            3.337860107421875                                 
179            10             6.4373016357421875            0.95367431640625                                  
143            156            11.205673217773438            1.1920928955078125                                
164            8              4.5299530029296875            0.95367431640625                                  
180            69             8.106231689453125             0.95367431640625                                  
160            32             5.4836273193359375            0.95367431640625                                  
0              19             0.476837158203125             0.2384185791015625                                
207            67             7.3909759521484375            0.95367431640625                                  
199            19             6.4373016357421875            1.1920928955078125                                
13             3              4.291534423828125             1.1920928955078125                                
44             237            14.781951904296875            0.95367431640625                                  
241            169            10.967254638671875            0.95367431640625                                  
226            50             8.58306884765625              0.95367431640625                                  
132            46             9.298324584960938             0.7152557373046875                                
202            157            11.444091796875               0.95367431640625                                  
32             144            8.58306884765625              0.95367431640625                                  
51             2              3.814697265625                0.95367431640625                                  
248            159            12.39776611328125             0.95367431640625                                  
221            176            10.728836059570312            0.95367431640625                                  
104            21             6.67572021484375              0.95367431640625                                  
40             244            14.781951904296875            1.1920928955078125                                
219            20             6.4373016357421875            0.95367431640625                                  
237            227            12.874603271484375            0.95367431640625                                  
212            142            10.49041748046875             0.7152557373046875                                
8              65             6.198883056640625             0.7152557373046875                                
206            10             5.7220458984375               0.7152557373046875                                
60             43             8.58306884765625              0.95367431640625                                  
226            33             5.9604644775390625            0.95367431640625                                  
46             25             6.9141387939453125            0.7152557373046875                                
15             5              4.5299530029296875            0.95367431640625                                  
203            139            9.5367431640625               0.95367431640625                                  
144            124            13.3514404296875              1.1920928955078125                                
207            213            12.874603271484375            0.95367431640625                                  
171            22             7.62939453125                 0.95367431640625                                  
6              130            7.152557373046875             0.95367431640625                                  
119            229            13.113021850585938            0.7152557373046875                                
126            22             7.152557373046875             0.95367431640625                                  
123            115            11.682510375976562            0.95367431640625                                  
177            156            11.444091796875               0.95367431640625                                  
30             10             5.4836273193359375            0.95367431640625                                  
198            173            12.159347534179688            0.95367431640625                                  
84             69             7.3909759521484375            0.95367431640625                                  
131            205            12.159347534179688            0.95367431640625                                  
107            137            8.58306884765625              1.1920928955078125                                
121            129            6.67572021484375              0.95367431640625                                  
29             174            12.636184692382812            0.95367431640625                                  
213            115            11.920928955078125            0.95367431640625                                  
12             28             7.8678131103515625            1.1920928955078125                                
68             155            10.967254638671875            0.95367431640625                                  
