a              b              GF_product_p                  GF_product_t                                      
104            2              4.291534423828125             1.430511474609375                                 
223            2              4.0531158447265625            0.95367431640625                                  
29             2              3.5762786865234375            0.95367431640625                                  
85             2              3.337860107421875             0.95367431640625                                  
233            2              3.337860107421875             0.7152557373046875                                
194            2              3.5762786865234375            0.7152557373046875                                
120            2              3.337860107421875             0.95367431640625                                  
34             2              3.337860107421875             0.7152557373046875                                
96             2              3.5762786865234375            0.95367431640625                                  
180            2              3.5762786865234375            1.1920928955078125                                
135            2              3.5762786865234375            0.7152557373046875                                
116            2              3.5762786865234375            0.7152557373046875                                
14             2              3.5762786865234375            0.95367431640625                                  
251            2              3.5762786865234375            0.7152557373046875                                
108            2              3.0994415283203125            0.95367431640625                                  
137            2              3.337860107421875             0.7152557373046875                                
249            2              3.337860107421875             0.7152557373046875                                
57             2              3.337860107421875             0.95367431640625                                  
186            2              3.5762786865234375            0.95367431640625                                  
40             2              3.337860107421875             0.95367431640625                                  
41             2              3.337860107421875             0.95367431640625                                  
9              2              3.337860107421875             0.7152557373046875                                
242            2              3.337860107421875             0.95367431640625                                  
69             2              3.337860107421875             0.95367431640625                                  
181            2              3.337860107421875             0.7152557373046875                                
143            2              3.5762786865234375            0.95367431640625                                  
61             2              3.337860107421875             0.7152557373046875                                
201            2              3.5762786865234375            0.7152557373046875                                
174            2              3.5762786865234375            0.7152557373046875                                
3              2              3.337860107421875             0.7152557373046875                                
117            2              3.337860107421875             0.7152557373046875                                
99             2              3.337860107421875             0.7152557373046875                                
155            2              3.337860107421875             0.7152557373046875                                
11             2              3.337860107421875             0.95367431640625                                  
64             2              3.337860107421875             0.7152557373046875                                
173            2              3.5762786865234375            0.95367431640625                                  
194            2              3.5762786865234375            0.95367431640625                                  
155            2              3.337860107421875             0.95367431640625                                  
192            2              3.337860107421875             0.95367431640625                                  
251            2              3.5762786865234375            0.7152557373046875                                
84             2              3.337860107421875             0.95367431640625                                  
179            2              3.5762786865234375            0.95367431640625                                  
244            2              3.337860107421875             0.95367431640625                                  
187            2              3.337860107421875             0.7152557373046875                                
90             2              3.0994415283203125            0.7152557373046875                                
18             2              3.337860107421875             0.7152557373046875                                
203            2              3.337860107421875             0.7152557373046875                                
245            2              3.5762786865234375            0.7152557373046875                                
94             2              3.0994415283203125            0.7152557373046875                                
10             2              3.337860107421875             0.95367431640625                                  
93             2              3.337860107421875             0.7152557373046875                                
179            2              3.337860107421875             0.7152557373046875                                
92             2              3.337860107421875             0.7152557373046875                                
166            2              3.5762786865234375            0.7152557373046875                                
182            2              3.337860107421875             0.7152557373046875                                
106            2              3.5762786865234375            0.95367431640625                                  
99             2              3.337860107421875             0.95367431640625                                  
171            2              3.5762786865234375            0.7152557373046875                                
185            2              3.5762786865234375            0.7152557373046875                                
129            2              3.337860107421875             0.7152557373046875                                
148            2              3.5762786865234375            0.95367431640625                                  
200            2              3.5762786865234375            0.7152557373046875                                
13             2              3.337860107421875             0.95367431640625                                  
77             2              3.337860107421875             0.7152557373046875                                
123            2              3.337860107421875             0.7152557373046875                                
73             2              3.337860107421875             0.7152557373046875                                
81             2              3.337860107421875             0.95367431640625                                  
71             2              3.337860107421875             0.7152557373046875                                
155            2              3.5762786865234375            0.95367431640625                                  
254            2              3.5762786865234375            0.7152557373046875                                
193            2              3.337860107421875             0.95367431640625                                  
35             2              3.5762786865234375            0.7152557373046875                                
112            2              3.337860107421875             0.7152557373046875                                
180            2              3.814697265625                0.7152557373046875                                
86             2              3.5762786865234375            0.7152557373046875                                
228            2              3.337860107421875             0.95367431640625                                  
103            2              3.337860107421875             0.7152557373046875                                
182            2              3.5762786865234375            0.7152557373046875                                
233            2              3.337860107421875             0.7152557373046875                                
160            2              3.5762786865234375            0.7152557373046875                                
78             2              3.5762786865234375            0.7152557373046875                                
159            2              3.337860107421875             0.95367431640625                                  
65             2              3.337860107421875             0.7152557373046875                                
5              2              3.337860107421875             0.95367431640625                                  
165            2              3.5762786865234375            0.7152557373046875                                
147            2              3.5762786865234375            0.7152557373046875                                
202            2              3.5762786865234375            0.95367431640625                                  
102            2              3.337860107421875             0.7152557373046875                                
226            2              3.5762786865234375            0.95367431640625                                  
46             2              3.337860107421875             0.7152557373046875                                
229            2              3.5762786865234375            0.7152557373046875                                
254            2              3.337860107421875             0.7152557373046875                                
114            2              3.337860107421875             0.95367431640625                                  
106            2              3.337860107421875             0.7152557373046875                                
114            2              3.337860107421875             0.95367431640625                                  
202            2              3.5762786865234375            0.7152557373046875                                
252            2              3.337860107421875             0.7152557373046875                                
56             2              3.337860107421875             0.7152557373046875                                
136            2              3.814697265625                0.95367431640625                                  
161            2              3.5762786865234375            0.95367431640625                                  
242            2              3.5762786865234375            0.95367431640625                                  
5              2              3.337860107421875             0.95367431640625                                  
36             2              3.5762786865234375            0.95367431640625                                  
229            2              3.337860107421875             0.7152557373046875                                
251            2              3.337860107421875             0.95367431640625                                  
81             2              3.337860107421875             0.7152557373046875                                
184            2              3.5762786865234375            0.7152557373046875                                
46             2              3.5762786865234375            0.7152557373046875                                
121            2              3.337860107421875             0.95367431640625                                  
172            2              3.5762786865234375            0.7152557373046875                                
85             2              3.5762786865234375            0.7152557373046875                                
118            2              3.337860107421875             0.7152557373046875                                
147            2              3.337860107421875             0.95367431640625                                  
107            2              3.337860107421875             0.7152557373046875                                
202            2              3.337860107421875             0.7152557373046875                                
166            2              3.5762786865234375            0.7152557373046875                                
121            2              3.337860107421875             0.7152557373046875                                
217            2              3.5762786865234375            0.7152557373046875                                
231            2              3.5762786865234375            0.7152557373046875                                
112            2              3.5762786865234375            0.7152557373046875                                
208            2              3.5762786865234375            0.7152557373046875                                
109            2              3.337860107421875             0.7152557373046875                                
132            2              3.337860107421875             1.1920928955078125                                
29             2              3.337860107421875             0.7152557373046875                                
58             2              3.5762786865234375            0.7152557373046875                                
170            2              3.5762786865234375            0.95367431640625                                  
98             2              3.0994415283203125            0.7152557373046875                                
117            2              3.5762786865234375            0.7152557373046875                                
70             2              3.337860107421875             0.7152557373046875                                
89             2              3.5762786865234375            0.7152557373046875                                
54             2              3.337860107421875             0.7152557373046875                                
102            2              3.337860107421875             0.95367431640625                                  
167            2              3.814697265625                0.95367431640625                                  
167            2              3.337860107421875             0.95367431640625                                  
104            2              3.337860107421875             0.7152557373046875                                
32             2              3.337860107421875             0.7152557373046875                                
229            2              3.337860107421875             0.7152557373046875                                
141            2              3.5762786865234375            0.7152557373046875                                
116            2              3.5762786865234375            0.7152557373046875                                
44             2              3.337860107421875             0.7152557373046875                                
241            2              3.5762786865234375            0.95367431640625                                  
236            2              3.5762786865234375            0.7152557373046875                                
155            2              3.5762786865234375            0.7152557373046875                                
92             2              3.337860107421875             0.95367431640625                                  
45             2              3.337860107421875             0.95367431640625                                  
196            2              3.337860107421875             0.7152557373046875                                
203            2              3.5762786865234375            0.95367431640625                                  
42             2              3.814697265625                0.7152557373046875                                
146            2              3.5762786865234375            0.95367431640625                                  
205            2              3.5762786865234375            0.95367431640625                                  
12             2              3.337860107421875             0.7152557373046875                                
138            2              3.5762786865234375            0.95367431640625                                  
145            2              3.814697265625                0.7152557373046875                                
246            2              3.5762786865234375            0.95367431640625                                  
187            2              3.5762786865234375            0.95367431640625                                  
9              2              3.337860107421875             0.7152557373046875                                
128            2              3.5762786865234375            0.7152557373046875                                
214            2              3.337860107421875             0.7152557373046875                                
149            2              3.5762786865234375            0.7152557373046875                                
1              2              3.337860107421875             0.95367431640625                                  
79             2              3.337860107421875             0.95367431640625                                  
15             2              3.337860107421875             0.95367431640625                                  
13             2              3.5762786865234375            0.95367431640625                                  
141            2              3.5762786865234375            0.7152557373046875                                
168            2              3.337860107421875             0.7152557373046875                                
155            2              3.337860107421875             0.95367431640625                                  
143            2              3.5762786865234375            0.95367431640625                                  
41             2              3.5762786865234375            0.7152557373046875                                
139            2              3.337860107421875             0.7152557373046875                                
108            2              3.337860107421875             0.95367431640625                                  
39             2              3.337860107421875             0.7152557373046875                                
103            2              3.337860107421875             0.7152557373046875                                
178            2              3.337860107421875             0.7152557373046875                                
218            2              3.337860107421875             0.95367431640625                                  
66             2              3.337860107421875             0.95367431640625                                  
208            2              3.337860107421875             0.95367431640625                                  
159            2              3.337860107421875             0.7152557373046875                                
194            2              3.5762786865234375            0.7152557373046875                                
203            2              3.5762786865234375            0.7152557373046875                                
177            2              3.5762786865234375            0.95367431640625                                  
98             2              3.5762786865234375            0.7152557373046875                                
150            2              3.5762786865234375            0.7152557373046875                                
58             2              3.337860107421875             0.7152557373046875                                
232            2              3.5762786865234375            0.7152557373046875                                
36             2              3.337860107421875             0.95367431640625                                  
107            2              3.337860107421875             0.7152557373046875                                
72             2              3.337860107421875             0.7152557373046875                                
125            2              3.5762786865234375            0.7152557373046875                                
232            2              3.337860107421875             0.7152557373046875                                
2              2              3.337860107421875             0.95367431640625                                  
117            2              3.337860107421875             0.95367431640625                                  
157            2              3.5762786865234375            0.7152557373046875                                
116            2              3.337860107421875             0.7152557373046875                                
215            2              3.5762786865234375            0.7152557373046875                                
216            2              3.337860107421875             0.95367431640625                                  
75             2              3.337860107421875             0.95367431640625                                  
215            2              3.5762786865234375            0.7152557373046875                                
72             2              3.337860107421875             0.7152557373046875                                
157            2              3.5762786865234375            0.7152557373046875                                
165            2              3.337860107421875             0.95367431640625                                  
33             2              3.337860107421875             0.7152557373046875                                
49             2              3.5762786865234375            0.7152557373046875                                
71             2              3.5762786865234375            0.7152557373046875                                
247            2              3.5762786865234375            0.95367431640625                                  
248            2              3.337860107421875             0.7152557373046875                                
190            2              3.5762786865234375            0.95367431640625                                  
111            2              3.5762786865234375            0.7152557373046875                                
3              2              3.5762786865234375            0.7152557373046875                                
125            2              3.5762786865234375            0.7152557373046875                                
114            2              3.337860107421875             0.7152557373046875                                
197            2              3.5762786865234375            0.95367431640625                                  
108            2              3.337860107421875             0.7152557373046875                                
240            2              3.337860107421875             0.95367431640625                                  
154            2              3.5762786865234375            0.7152557373046875                                
156            2              3.5762786865234375            0.95367431640625                                  
155            2              3.5762786865234375            0.7152557373046875                                
51             2              3.337860107421875             0.95367431640625                                  
172            2              3.337860107421875             0.7152557373046875                                
197            2              3.5762786865234375            0.7152557373046875                                
62             2              3.5762786865234375            0.7152557373046875                                
72             2              3.5762786865234375            0.7152557373046875                                
97             2              3.814697265625                0.95367431640625                                  
107            2              3.5762786865234375            0.7152557373046875                                
179            2              3.5762786865234375            0.95367431640625                                  
162            2              3.337860107421875             0.95367431640625                                  
199            2              3.337860107421875             0.7152557373046875                                
153            2              3.5762786865234375            0.95367431640625                                  
198            2              3.5762786865234375            0.95367431640625                                  
227            2              3.5762786865234375            0.7152557373046875                                
10             2              3.5762786865234375            0.7152557373046875                                
203            2              3.5762786865234375            0.7152557373046875                                
28             2              3.337860107421875             0.95367431640625                                  
