a              b              GF_product_p                  GF_product_t                                      
174            13             5.4836273193359375            1.6689300537109375                                
215            13             5.0067901611328125            0.95367431640625                                  
38             13             4.5299530029296875            0.7152557373046875                                
126            13             4.5299530029296875            0.7152557373046875                                
46             13             4.5299530029296875            0.7152557373046875                                
122            13             4.76837158203125              0.7152557373046875                                
41             13             4.5299530029296875            0.7152557373046875                                
27             13             4.5299530029296875            0.95367431640625                                  
90             13             4.76837158203125              0.7152557373046875                                
52             13             4.5299530029296875            0.7152557373046875                                
247            13             4.5299530029296875            0.95367431640625                                  
225            13             4.5299530029296875            0.7152557373046875                                
253            13             4.5299530029296875            0.7152557373046875                                
40             13             4.5299530029296875            0.95367431640625                                  
83             13             4.5299530029296875            0.7152557373046875                                
233            13             4.5299530029296875            0.7152557373046875                                
89             13             4.76837158203125              0.7152557373046875                                
113            13             4.76837158203125              0.7152557373046875                                
232            13             4.5299530029296875            0.7152557373046875                                
250            13             4.76837158203125              0.7152557373046875                                
226            13             4.76837158203125              0.95367431640625                                  
66             13             4.5299530029296875            0.7152557373046875                                
94             13             4.5299530029296875            0.7152557373046875                                
138            13             4.76837158203125              0.7152557373046875                                
236            13             4.76837158203125              0.7152557373046875                                
143            13             4.5299530029296875            0.7152557373046875                                
22             13             4.5299530029296875            0.7152557373046875                                
219            13             4.5299530029296875            0.7152557373046875                                
62             13             4.76837158203125              0.7152557373046875                                
195            13             4.5299530029296875            0.7152557373046875                                
156            13             4.5299530029296875            0.7152557373046875                                
168            13             4.76837158203125              0.7152557373046875                                
217            13             4.5299530029296875            0.7152557373046875                                
153            13             4.5299530029296875            0.7152557373046875                                
171            13             4.5299530029296875            0.95367431640625                                  
99             13             4.5299530029296875            0.7152557373046875                                
148            13             4.5299530029296875            0.7152557373046875                                
95             13             4.5299530029296875            0.7152557373046875                                
101            13             4.76837158203125              0.7152557373046875                                
69             13             4.5299530029296875            0.7152557373046875                                
29             13             12.636184692382812            0.7152557373046875                                
236            13             4.5299530029296875            0.7152557373046875                                
222            13             4.5299530029296875            0.7152557373046875                                
200            13             4.291534423828125             0.7152557373046875                                
218            13             4.5299530029296875            0.95367431640625                                  
220            13             4.291534423828125             0.7152557373046875                                
96             13             4.5299530029296875            0.95367431640625                                  
142            13             4.5299530029296875            0.7152557373046875                                
25             13             4.291534423828125             0.7152557373046875                                
232            13             4.5299530029296875            0.95367431640625                                  
95             13             4.291534423828125             0.7152557373046875                                
9              13             4.291534423828125             0.7152557373046875                                
146            13             4.5299530029296875            0.7152557373046875                                
226            13             4.5299530029296875            0.95367431640625                                  
195            13             4.5299530029296875            0.7152557373046875                                
33             13             4.5299530029296875            0.7152557373046875                                
114            13             4.5299530029296875            0.476837158203125                                 
91             13             4.291534423828125             0.7152557373046875                                
140            13             4.5299530029296875            0.95367431640625                                  
68             13             4.5299530029296875            0.95367431640625                                  
89             13             4.291534423828125             0.7152557373046875                                
170            13             4.5299530029296875            0.7152557373046875                                
3              13             4.291534423828125             0.476837158203125                                 
101            13             4.5299530029296875            0.7152557373046875                                
1              13             4.291534423828125             0.7152557373046875                                
130            13             4.291534423828125             0.7152557373046875                                
205            13             4.291534423828125             0.7152557373046875                                
4              13             4.291534423828125             0.7152557373046875                                
82             13             4.5299530029296875            0.95367431640625                                  
158            13             4.5299530029296875            0.7152557373046875                                
39             13             4.5299530029296875            0.7152557373046875                                
72             13             4.291534423828125             0.7152557373046875                                
180            13             4.5299530029296875            0.7152557373046875                                
185            13             4.5299530029296875            0.7152557373046875                                
220            13             4.291534423828125             0.7152557373046875                                
87             13             4.5299530029296875            0.7152557373046875                                
153            13             4.5299530029296875            0.7152557373046875                                
233            13             4.291534423828125             0.7152557373046875                                
70             13             4.5299530029296875            0.7152557373046875                                
88             13             4.5299530029296875            0.7152557373046875                                
155            13             4.291534423828125             0.7152557373046875                                
243            13             4.5299530029296875            0.7152557373046875                                
120            13             4.5299530029296875            0.7152557373046875                                
113            13             4.291534423828125             0.7152557373046875                                
241            13             4.5299530029296875            0.7152557373046875                                
52             13             4.5299530029296875            0.7152557373046875                                
159            13             4.5299530029296875            0.7152557373046875                                
250            13             4.5299530029296875            0.7152557373046875                                
106            13             4.5299530029296875            0.95367431640625                                  
228            13             4.5299530029296875            0.7152557373046875                                
233            13             4.5299530029296875            0.7152557373046875                                
21             13             4.5299530029296875            0.7152557373046875                                
126            13             4.5299530029296875            0.7152557373046875                                
148            13             4.5299530029296875            0.7152557373046875                                
68             13             4.291534423828125             0.7152557373046875                                
29             13             4.291534423828125             0.7152557373046875                                
222            13             4.291534423828125             0.7152557373046875                                
103            13             4.5299530029296875            0.7152557373046875                                
124            13             4.5299530029296875            0.7152557373046875                                
134            13             4.5299530029296875            0.7152557373046875                                
49             13             4.5299530029296875            0.7152557373046875                                
248            13             4.5299530029296875            0.476837158203125                                 
96             13             4.291534423828125             0.7152557373046875                                
42             13             4.5299530029296875            0.7152557373046875                                
53             13             4.291534423828125             0.7152557373046875                                
185            13             4.5299530029296875            0.7152557373046875                                
102            13             4.5299530029296875            0.476837158203125                                 
207            13             4.5299530029296875            0.7152557373046875                                
106            13             4.5299530029296875            0.7152557373046875                                
50             13             4.291534423828125             0.7152557373046875                                
153            13             4.291534423828125             0.7152557373046875                                
25             13             4.291534423828125             0.7152557373046875                                
140            13             4.5299530029296875            0.7152557373046875                                
203            13             4.5299530029296875            0.7152557373046875                                
37             13             4.291534423828125             0.7152557373046875                                
96             13             4.5299530029296875            0.7152557373046875                                
197            13             4.5299530029296875            0.7152557373046875                                
185            13             4.5299530029296875            0.7152557373046875                                
217            13             4.5299530029296875            0.7152557373046875                                
199            13             4.291534423828125             0.7152557373046875                                
169            13             4.5299530029296875            0.7152557373046875                                
81             13             4.5299530029296875            0.95367431640625                                  
73             13             4.5299530029296875            0.7152557373046875                                
247            13             4.5299530029296875            0.95367431640625                                  
73             13             4.5299530029296875            0.7152557373046875                                
85             13             4.5299530029296875            0.476837158203125                                 
232            13             4.291534423828125             0.7152557373046875                                
15             13             4.291534423828125             0.7152557373046875                                
11             13             4.291534423828125             0.7152557373046875                                
44             13             4.5299530029296875            0.7152557373046875                                
215            13             4.5299530029296875            0.7152557373046875                                
68             13             4.5299530029296875            0.7152557373046875                                
42             13             4.291534423828125             0.7152557373046875                                
90             13             4.291534423828125             0.7152557373046875                                
208            13             4.5299530029296875            0.7152557373046875                                
37             13             4.5299530029296875            0.95367431640625                                  
9              13             4.291534423828125             0.7152557373046875                                
246            13             4.5299530029296875            0.7152557373046875                                
181            13             4.5299530029296875            0.7152557373046875                                
